HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.vid_url,Answer.answer,Approve,Reject 
31HLTCK4BL8OQ4UC0TW3TE12NEOVG2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3DHE4R9OCXOIGXU42LHUFTZD1WAG2G,A2LN42YO5UY41W,Submitted,Mon Aug 21 17:28:54 PDT 2017,Mon Aug 21 17:36:34 PDT 2017,Mon Aug 28 17:36:34 PDT 2017,,,,460,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_049.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":19.04,""start_time"":12.84},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":36.56,""start_time"":28.79},{""cam_view"":""front"",""slow_motion"":false,""stop_time"":43.77,""start_time"":37.63}]}]",x,
31HLTCK4BL8OQ4UC0TW3TE12NEOVG2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3EQHHY4HQT5AFUDRK4JSD02PL63G5J,A2H9COVN7HMNLL,Submitted,Mon Aug 21 18:12:54 PDT 2017,Mon Aug 21 18:15:14 PDT 2017,Mon Aug 28 18:15:14 PDT 2017,,,,140,100% (1/1),100% (1/1),100% (1/1),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_049.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""front"",""slow_motion"":false,""stop_time"":22.16,""start_time"":15.83},{""cam_view"":""front"",""slow_motion"":false,""stop_time"":22.06,""start_time"":16.69},{""cam_view"":""front"",""slow_motion"":false,""stop_time"":20.78,""start_time"":16.42}]}]",,You only label one or less instance which doesn't meet our demand.
31HLTCK4BL8OQ4UC0TW3TE12NEOVG2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3YT88D1N09BC31M6WCGEWVWYESWK35,A2VVA21VWJ11ZW,Submitted,Mon Aug 21 20:00:19 PDT 2017,Mon Aug 21 20:01:14 PDT 2017,Mon Aug 28 20:01:14 PDT 2017,,,,55,100% (50/50),100% (50/50),100% (50/50),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_049.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":19.42,""start_time"":16.72},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":35.74,""start_time"":29.19},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":43.06,""start_time"":38.46}]}]",x,
3K8CQCU3KEE7FLB3D7EU50TDVZCNWC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,33CKWXB73KXENXM51YWD3NL270E11J,A1A8MV3CZHDADG,Submitted,Mon Aug 21 13:57:16 PDT 2017,Mon Aug 21 13:59:07 PDT 2017,Mon Aug 28 13:59:07 PDT 2017,,,,111,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_083.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":10.74,""start_time"":7.52},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":25.72,""start_time"":18.85}]}]",x,
3K8CQCU3KEE7FLB3D7EU50TDVZCNWC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,36DSNE9QZ6B6E69AXP0UJJUWUTKJOQ,A1GQ7RCLMXLYV0,Submitted,Mon Aug 21 16:51:34 PDT 2017,Mon Aug 21 16:52:31 PDT 2017,Mon Aug 28 16:52:31 PDT 2017,,,,57,100% (16/16),100% (16/16),100% (16/16),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_083.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":10.82,""start_time"":8.42},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":25.68,""start_time"":18.94}]}]",x,
3K8CQCU3KEE7FLB3D7EU50TDVZCNWC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,37TRT2X24R4MVCK1TKV8DZUXNS8JBP,A1LPHRWFO0K9UB,Submitted,Mon Aug 21 13:01:57 PDT 2017,Mon Aug 21 13:04:06 PDT 2017,Mon Aug 28 13:04:06 PDT 2017,,,,129,100% (7/7),100% (7/7),100% (7/7),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_083.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":12.04,""start_time"":8.37},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":28.95,""start_time"":19.42}]}]",x,
3K8CQCU3KEE7FLB3D7EU50TDVZCNWC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3LWJHTCVCDZTUG0UTC1DTQX4GNFFQL,A3IHT5UF89EJAG,Submitted,Mon Aug 21 15:41:58 PDT 2017,Mon Aug 21 15:45:31 PDT 2017,Mon Aug 28 15:45:31 PDT 2017,,,,213,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_083.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":11.14,""start_time"":7.04},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":26.76,""start_time"":18.32}]}]",x,
3K8CQCU3KEE7FLB3D7EU50TDVZCNWC,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3R9WASFE20T2881LG8KQKJ98LREZFF,A1YGSIQI52QT9L,Submitted,Mon Aug 21 20:21:59 PDT 2017,Mon Aug 21 20:22:42 PDT 2017,Mon Aug 28 20:22:42 PDT 2017,,,,43,100% (48/48),100% (48/48),100% (48/48),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_083.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":10.83,""start_time"":4.87},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":25.67,""start_time"":18.77},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":0,""start_time"":0}]}]",x,
3UQ1LLR26ALKK85F0P2NAJSXYL9LAX,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,33CID571056NN74OHCSFBV9D3R03LO,A2KQHXV49W75I4,Submitted,Mon Aug 21 18:56:48 PDT 2017,Mon Aug 21 18:57:39 PDT 2017,Mon Aug 28 18:57:39 PDT 2017,,,,51,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/Y4ARBzok9aU_004.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":8.94,""start_time"":1.67},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":23.76,""start_time"":15.33},{""cam_view"":""back"",""slow_motion"":true,""stop_time"":29.46,""start_time"":24.54}]}]",x,
3UQ1LLR26ALKK85F0P2NAJSXYL9LAX,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3EJJQNKU9SIDKD601HED11JMSP8HR2,A2VVA21VWJ11ZW,Submitted,Mon Aug 21 20:09:30 PDT 2017,Mon Aug 21 20:10:10 PDT 2017,Mon Aug 28 20:10:10 PDT 2017,,,,40,100% (50/50),100% (50/50),100% (50/50),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/Y4ARBzok9aU_004.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":8.82,""start_time"":6.15},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":22.25,""start_time"":15.38},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":29.4,""start_time"":24.86}]}]",x,
3UQ1LLR26ALKK85F0P2NAJSXYL9LAX,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3PH3VY7DJMA4JUNG6XUQO7V8GTAZWH,A1A8MV3CZHDADG,Submitted,Mon Aug 21 14:48:29 PDT 2017,Mon Aug 21 14:51:28 PDT 2017,Mon Aug 28 14:51:28 PDT 2017,,,,179,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/Y4ARBzok9aU_004.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":7.88,""start_time"":5.69},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":21.75,""start_time"":15.31},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":28.09,""start_time"":24.49}]}]",x,
3UQ1LLR26ALKK85F0P2NAJSXYL9LAX,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3RSDURM96BZAX4RKPBY1OUF63WVYE5,ARGR4AJESGHHP,Submitted,Mon Aug 21 20:59:04 PDT 2017,Mon Aug 21 21:10:07 PDT 2017,Mon Aug 28 21:10:07 PDT 2017,,,,663,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/Y4ARBzok9aU_004.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":8.61,""start_time"":0},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":22.6,""start_time"":15.09},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":29.21,""start_time"":24.31}]}]",x,
3UQ1LLR26ALKK85F0P2NAJSXYL9LAX,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3YW4XOSQKRYUWUD33M6XEPQZIZH1US,A1YGSIQI52QT9L,Submitted,Mon Aug 21 20:12:49 PDT 2017,Mon Aug 21 20:14:09 PDT 2017,Mon Aug 28 20:14:09 PDT 2017,,,,80,100% (48/48),100% (48/48),100% (48/48),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/Y4ARBzok9aU_004.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":7.95,""start_time"":4.08},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":21.65,""start_time"":15.42},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":29.13,""start_time"":25.65}]}]",x,
3KLL7H3EGDE2Q0PNKZELEED32E1VH1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,358UUM7WR0GGRO0OO8S1AOUSEL2R7Y,A1GQ7RCLMXLYV0,Submitted,Mon Aug 21 16:37:22 PDT 2017,Mon Aug 21 16:39:32 PDT 2017,Mon Aug 28 16:39:32 PDT 2017,,,,130,100% (16/16),100% (16/16),100% (16/16),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_009.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":6.45,""start_time"":2.48},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":23.88,""start_time"":17.22},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":31,""start_time"":26.74}]}]",x,
3KLL7H3EGDE2Q0PNKZELEED32E1VH1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3C44YUNSI22BWKLJ2TRY5L49ZEPDPT,A2GEEAIW2BIMEH,Submitted,Mon Aug 21 18:41:18 PDT 2017,Mon Aug 21 18:46:01 PDT 2017,Mon Aug 28 18:46:01 PDT 2017,,,,283,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_009.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":6.91,""start_time"":2.45},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":25.49,""start_time"":17.09},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":31.78,""start_time"":26.4}]}]",x,
3KLL7H3EGDE2Q0PNKZELEED32E1VH1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3LJ7UR74RIQYT3QDT3DDYS58MM5N44,A1A8MV3CZHDADG,Submitted,Mon Aug 21 14:58:13 PDT 2017,Mon Aug 21 15:00:17 PDT 2017,Mon Aug 28 15:00:17 PDT 2017,,,,124,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_009.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":6.11,""start_time"":1.7},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":24.06,""start_time"":16.92},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":30.35,""start_time"":26.56}]}]",x,
3KLL7H3EGDE2Q0PNKZELEED32E1VH1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3UWN2HHPUZIHVOSOJ49VWVLE00FNSE,A3D9LMMCE7PDBW,Submitted,Mon Aug 21 12:25:20 PDT 2017,Mon Aug 21 12:27:13 PDT 2017,Mon Aug 28 12:27:13 PDT 2017,,,,113,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_009.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":7.03,""start_time"":1.21},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":25.91,""start_time"":16.87},{""cam_view"":""back"",""slow_motion"":false,""stop_time"":31.4,""start_time"":26.71}]}]",x,
3KLL7H3EGDE2Q0PNKZELEED32E1VH1,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:03 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:03 PDT 2017,,,3ZY8KE4ISKGIQDMKTR6HBC0Q4HDQVU,A26KS0EB5XV4N9,Submitted,Mon Aug 21 17:50:26 PDT 2017,Mon Aug 21 17:53:08 PDT 2017,Mon Aug 28 17:53:08 PDT 2017,,,,162,100% (2/2),100% (2/2),100% (2/2),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_009.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":true,""stop_time"":6.45,""start_time"":4.74},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":6.28,""start_time"":2.76},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":9.31,""start_time"":4.68}]}]",,You only label one or less instance which doesn't meet our demand.
